# Vertex List
# V,vertexid,longitude,latitude,x*,y*
E,106189,7666,30.629943570585198,Decatur St,,
E,7694,7696,32.04549175199879,Eastern Ave,,
E,7696,7694,32.04549175199879,Eastern Ave,,
E,7697,7699,43.00645053989012,45th St,,
E,7699,7697,43.00645053989012,45th St,,
E,7705,61754,71.72504325967998,11th St,,
E,61754,7705,71.72504325967998,11th St,,
E,7705,279410,62.05547491404094,11th St,,
E,279410,7705,62.05547491404094,11th St,,
E,7718,7720,7.411720065492901,???,,
E,7720,7718,7.411720065492901,???,,
E,7718,158743,66.5235940552621,???,,
E,158743,7718,66.5235940552621,???,,
E,7732,130104,64.9567295678649,T St,,
E,7745,7747,11.62316300317502,Southern Ave,,
E,7747,7745,11.62316300317502,Southern Ave,,
E,7801,13165,140.49059354765825,New Jersey Ave,,
E,13165,7801,140.49059354765825,New Jersey Ave,,
E,7805,63322,57.067249974515825,Benning Rd,,
E,63322,7805,57.067249974515825,Benning Rd,,
E,7859,139317,40.26621214827749,Nash St,,
E,139317,7859,40.26621214827749,Nash St,,
E,7872,64656,46.13399983855544,14th St,,
E,64656,7872,46.13399983855544,14th St,,
E,7874,9746,35.67216266095711,???,,
E,9746,7874,35.67216266095711,???,,
E,7875,189777,7.834220047911092,Summit Pl,,
E,189777,7875,7.834220047911092,Summit Pl,,
E,7875,17296,36.96251765272524,???,,
E,17296,7875,36.96251765272524,???,,
E,7878,51713,9.795375246796997,Summit Pl,,
E,51713,7878,9.795375246796997,Summit Pl,,
E,7942,7944,50.97890048715248,???,,
E,7944,7942,50.97890048715248,???,,
E,7950,35830,47.2137551979727,???,,
E,35830,7950,47.2137551979727,???,,
E,7954,27120,20.991455411616794,???,,
E,27120,7954,20.991455411616794,???,,
E,8010,125912,45.42955408014455,11th St,,
E,125912,8010,45.42955408014455,11th St,,
E,8050,86782,22.379255076831015,Columbia Rd,,
E,86782,8050,22.379255076831015,Columbia Rd,,
E,8051,78381,19.33447165975016,Hamilton St,,
E,78381,8051,19.33447165975016,Hamilton St,,
E,8080,111609,47.44005310741886,???,,
E,111609,8080,47.44005310741886,???,,
E,8084,8086,54.184759057847515,???,,
E,8086,8084,54.184759057847515,???,,
E,8084,112858,55.552953261234435,???,,
E,112858,8084,55.552953261234435,???,,
E,8088,67241,86.93646631112662,???,,
E,67241,8088,86.93646631112662,???,,
E,8134,20870,31.769866893365442,???,,
E,20870,8134,31.769866893365442,???,,
E,8137,20876,31.498312669612375,???,,
E,20876,8137,31.498312669612375,???,,
E,8137,51965,32.38028059241282,???,,
E,51965,8137,32.38028059241282,???,,
E,8201,86647,46.14583852311264,12th St,,
E,86647,8201,46.14583852311264,12th St,,
E,8209,8211,36.19860613595861,???,,
E,8211,8209,36.19860613595861,???,,
E,8212,8214,36.883091691686445,???,,
E,8214,8212,36.883091691686445,???,,
E,8212,178908,64.96036209303243,???,,
E,178908,8212,64.96036209303243,???,,
E,8222,75493,48.59632318110364,???,,
E,75493,8222,48.59632318110364,???,,
E,8276,16323,46.32041861891393,7th St,,
E,16323,8276,46.32041861891393,7th St,,
E,8280,18676,38.242810349300036,???,,
E,18676,8280,38.242810349300036,???,,
E,8294,25528,46.67230675898818,Tilden St,,
E,25528,8294,46.67230675898818,Tilden St,,
E,8313,8315,60.02332764956493,???,,
E,8315,8313,60.02332764956493,???,,
E,8313,112903,57.30427551334758,???,,
E,112903,8313,57.30427551334758,???,,
E,8333,24238,134.0807688967406,Queen St,,
E,24238,8333,134.0807688967406,Queen St,,
E,8343,8345,39.73952658523057,Rock Creek & Potomac Pkwy,,
E,8345,8343,39.73952658523057,Rock Creek & Potomac Pkwy,,
E,8346,8348,27.40618260324463,Hayes St,,
E,8348,8346,27.40618260324463,Hayes St,,
E,8388,16237,49.51981013358361,Davenport St,,
E,16237,8388,49.51981013358361,Davenport St,,
E,8448,75496,72.51303710710218,10th St,,
E,75496,8448,72.51303710710218,10th St,,
E,8448,171874,61.60212821497453,D St,,
E,8456,259010,75.59420941530783,18th St,,
E,259010,8456,75.59420941530783,18th St,,
E,8460,59974,24.035288725428053,14th St,,
E,59974,8460,24.035288725428053,14th St,,
E,8489,143504,39.10027701101679,Irving St,,
E,143504,8489,39.10027701101679,Irving St,,
E,8528,100717,39.598700561041156,29th St,,
E,100717,8528,39.598700561041156,29th St,,
E,8601,35212,70.32072275585304,Quincy St,,
E,35212,8601,70.32072275585304,Quincy St,,
E,8601,70330,59.98594691151592,???,,
E,70330,8601,59.98594691151592,???,,
E,8671,8673,78.34988381945952,10th St,,
E,8673,8671,78.34988381945952,10th St,,
E,8678,8680,21.3465832643096,???,,
E,8680,8678,21.3465832643096,???,,
E,8688,49051,43.776232434383104,3rd St,,
E,49051,8688,43.776232434383104,3rd St,,
E,8692,8694,24.014020128567424,Michigan Ave,,
E,8694,8692,24.014020128567424,Michigan Ave,,
E,8708,121138,15.343738375541761,30th St,,
E,121138,8708,15.343738375541761,30th St,,
E,8710,249184,22.474792109715793,N St,,
E,249184,8710,22.474792109715793,N St,,
E,8710,249196,75.19077416331874,???,,
E,249196,8710,75.19077416331874,???,,
E,8721,220641,54.02102972715673,27th St,,
E,220641,8721,54.02102972715673,27th St,,
E,8756,123786,132.7326921335434,Pennsylvania Ave,,
E,123786,8756,132.7326921335434,Pennsylvania Ave,,
E,8791,42637,48.88718663157899,17th St,,
E,42637,8791,48.88718663157899,17th St,,
E,8805,8807,80.24930724757563,???,,
E,8807,8805,80.24930724757563,???,,
E,8817,8819,34.52496714919389,C St,,
E,8819,8817,34.52496714919389,C St,,
E,8820,93494,27.01425513753079,???,,
E,93494,8820,27.01425513753079,???,,
E,8830,57747,30.475895320681975,???,,
E,57747,8830,30.475895320681975,???,,
E,8846,95414,37.49352132352613,10th St,,
E,8853,149117,173.9562539624264,Perimeter North Rd,,
E,149117,8853,173.9562539624264,Perimeter North Rd,,
E,8922,38774,59.41713213438553,Highview Pl,,
E,38774,8922,59.41713213438553,Highview Pl,,
E,9019,159981,7.215582315555874,???,,
E,159981,9019,7.215582315555874,???,,
E,9051,33770,58.205508446958476,???,,
E,33770,9051,58.205508446958476,???,,
E,9106,9108,43.538900813091146,Oates St,,
E,9108,9106,43.538900813091146,Oates St,,
E,9111,16364,30.142129175241116,???,,
E,16364,9111,30.142129175241116,???,,
E,9116,18908,85.37293161678333,Harrison St,,
E,18908,9116,85.37293161678333,Harrison St,,
E,9117,201553,43.70485816770738,Garrison St,,
E,201553,9117,43.70485816770738,Garrison St,,
E,9167,170045,46.72457701359542,Morrison St,,
E,170045,9167,46.72457701359542,Morrison St,,
E,9200,9202,13.024516682033315,???,,
E,9202,9200,13.024516682033315,???,,
E,9212,89621,41.74210716194595,38th St,,
E,89621,9212,41.74210716194595,38th St,,
E,9219,127766,48.32801797697651,50th Pl,,
E,127766,9219,48.32801797697651,50th Pl,,
E,9219,283547,29.986977914888147,50th Pl,,
E,283547,9219,29.986977914888147,50th Pl,,
E,9246,9248,72.09087667334886,I St,,
E,9248,9246,72.09087667334886,I St,,
E,9249,17148,18.936866392193828,Western Ave,,
E,17148,9249,18.936866392193828,Western Ave,,
E,9255,9257,60.55263908153362,???,,
E,9257,9255,60.55263908153362,???,,
E,9311,9313,47.18072323514194,18th St,,
E,9313,9311,47.18072323514194,18th St,,
E,9311,32690,54.68724657684033,18th St,,
E,32690,9311,54.68724657684033,18th St,,
E,9324,103539,31.1540896771443,???,,
E,103539,9324,31.1540896771443,???,,
E,9338,12892,52.97572648454103,???,,
E,12892,9338,52.97572648454103,???,,
E,9348,9350,45.801809966285205,Southern Ave,,
E,9350,9348,45.801809966285205,Southern Ave,,
E,9400,15970,63.82825970551817,Delaware Ave,,
E,15970,9400,63.82825970551817,Delaware Ave,,
E,9416,9418,38.92491501642559,???,,
E,9418,9416,38.92491501642559,???,,
E,9416,67574,54.45400537204664,???,,
E,67574,9416,54.45400537204664,???,,
E,9421,143819,75.67403493331383,Ord St,,
E,143819,9421,75.67403493331383,Ord St,,
E,9448,9450,153.97432327283875,???,,
E,9450,9448,153.97432327283875,???,,
E,9448,92644,60.60015878424264,Connecticut Ave,,
E,92644,9448,60.60015878424264,Connecticut Ave,,
E,9551,9553,14.126548023252239,Upton St,,
E,9553,9551,14.126548023252239,Upton St,,
E,9554,9556,33.422218316258565,E St,,
E,9556,9554,33.422218316258565,E St,,
E,9554,65943,131.09347804496412,E St,,
E,65943,9554,131.09347804496412,E St,,
E,9563,115287,35.24093532178936,10th St,,
E,115287,9563,35.24093532178936,10th St,,
E,9564,9566,68.5168761922923,???,,
E,9566,9564,68.5168761922923,???,,
E,9571,17762,51.881007808785704,E St,,
E,17762,9571,51.881007808785704,E St,,
E,9583,9585,57.23830753833212,6th St,,
E,9585,9583,57.23830753833212,6th St,,
E,9594,9596,54.82325943239532,???,,
E,9596,9594,54.82325943239532,???,,
E,9607,10173,91.33962426461439,Rhode Island Ave,,
E,10173,9607,91.33962426461439,Rhode Island Ave,,
E,9649,64760,71.1211618784049,39th St,,
E,9680,9682,54.90944415656014,11th St,,
E,9682,9680,54.90944415656014,11th St,,
E,9693,40999,34.917719227938974,Hunter Pl,,
E,9694,33121,31.899506148535604,8th St,,
E,33121,9694,31.899506148535604,8th St,,
E,9697,20705,28.762884562122192,K St,,
E,20705,9697,28.762884562122192,K St,,
E,9748,145034,59.48803463323408,???,,
E,145034,9748,59.48803463323408,???,,
E,9763,113221,59.643453486456764,???,,
E,113221,9763,59.643453486456764,???,,
E,9801,9803,32.74919027358077,???,,
E,9803,9801,32.74919027358077,???,,
E,9846,47902,14.1802908272027,Fernway Rd,,
E,47902,9846,14.1802908272027,Fernway Rd,,
E,9847,93791,42.42102715283773,Upshur St,,
E,93791,9847,42.42102715283773,Upshur St,,
E,9857,122178,28.5743076328722,Arkansas Ave,,
E,122178,9857,28.5743076328722,Arkansas Ave,,
E,9860,9862,41.42841625018151,12th St,,
E,9862,9860,41.42841625018151,12th St,,
E,9880,190282,34.554104030590494,Magazine Rd,,
E,190282,9880,34.554104030590494,Magazine Rd,,
E,9934,9936,59.950579092803395,???,,
E,9936,9934,59.950579092803395,???,,
E,9937,10695,47.25641264712575,???,,
E,10695,9937,47.25641264712575,???,,
E,10000,10002,39.952227309948256,S St,,
E,10002,10000,39.952227309948256,S St,,
E,10000,130097,37.62871134369699,14th St,,
E,130097,10000,37.62871134369699,14th St,,
E,10006,84939,43.01200680842195,48th St,,
E,84939,10006,43.01200680842195,48th St,,
E,10038,98491,52.846799872095275,1st St,,
E,98491,10038,52.846799872095275,1st St,,
E,10048,31262,44.432758402725106,Newton St,,
E,10055,94106,38.8940280973047,???,,
E,94106,10055,38.8940280973047,???,,
E,10057,54054,60.15238233281147,Oklahoma Ave,,
E,54054,10057,60.15238233281147,Oklahoma Ave,,
E,10066,108451,52.331951689894474,???,,
E,108451,10066,52.331951689894474,???,,
E,10067,23570,16.005566107261345,Harewood Rd,,
E,23570,10067,16.005566107261345,Harewood Rd,,
E,10073,86948,95.85638714207799,Veazey Ter,,
E,86948,10073,95.85638714207799,Veazey Ter,,
E,10082,32881,59.42163363287255,???,,
E,32881,10082,59.42163363287255,???,,
E,10084,52549,59.524674154775084,45th St,,
E,52549,10084,59.524674154775084,45th St,,
E,10084,85277,39.60809334016736,45th St,,
E,85277,10084,39.60809334016736,45th St,,
E,10084,75833,36.65963214739357,Harrison St,,
E,75833,10084,36.65963214739357,Harrison St,,
E,10096,174847,17.85104215892362,Harrison St,,
E,174847,10096,17.85104215892362,Harrison St,,
E,10113,38479,43.75620409798772,Upshur St,,
E,38479,10113,43.75620409798772,Upshur St,,
E,10114,10116,13.323601277072395,11th St,,
E,10116,10114,13.323601277072395,11th St,,
E,10128,22649,43.79885668707688,6th St,,
E,22649,10128,43.79885668707688,6th St,,
E,10128,18377,47.32230273927222,???,,
E,18377,10128,47.32230273927222,???,,
E,10156,270184,29.785368148415685,K St,,
E,270184,10156,29.785368148415685,K St,,
E,10174,49286,43.83886840125328,Rhode Island Ave,,
E,49286,10174,43.83886840125328,Rhode Island Ave,,
E,10185,66156,75.74700330377189,C St,,
E,66156,10185,75.74700330377189,C St,,
E,10185,113798,48.70925989581535,17th Pl,,
E,113798,10185,48.70925989581535,17th Pl,,
E,10185,25254,77.5398248325313,C St,,
E,25254,10185,77.5398248325313,C St,,
E,10189,39433,37.70435714138627,???,,
E,39433,10189,37.70435714138627,???,,
E,10189,88593,37.483605255934904,???,,
E,88593,10189,37.483605255934904,???,,
E,10190,84177,60.554405198533516,???,,
E,84177,10190,60.554405198533516,???,,
E,10204,34129,59.82568229819358,???,,
E,34129,10204,59.82568229819358,???,,
E,10217,47275,96.72392251488498,19th St,,
E,47275,10217,96.72392251488498,19th St,,
E,10218,120294,40.396081512585205,Buchanan St,,
E,120294,10218,40.396081512585205,Buchanan St,,
E,10222,45099,40.998729879883584,Crittenden St,,
E,45099,10222,40.998729879883584,Crittenden St,,
E,10223,127147,47.653923987335965,???,,
E,127147,10223,47.653923987335965,???,,
E,10245,15769,40.302436580706676,???,,
E,15769,10245,40.302436580706676,???,,
E,10245,37025,41.490587257718914,???,,
E,37025,10245,41.490587257718914,???,,
E,10246,17286,39.31845388451565,Blair Rd,,
E,17286,10246,39.31845388451565,Blair Rd,,
E,10253,65294,25.366319465085702,3rd St,,
E,65294,10253,25.366319465085702,3rd St,,
E,10256,78386,48.113471060365285,3rd St,,
E,78386,10256,48.113471060365285,3rd St,,
E,10281,119291,46.56529106571898,Webster St,,
E,119291,10281,46.56529106571898,Webster St,,
E,10282,94099,92.18447263656032,East Capitol St,,
E,94099,10282,92.18447263656032,East Capitol St,,
E,10288,57737,53.01210638451941,31st Pl,,
E,57737,10288,53.01210638451941,31st Pl,,
E,10315,54100,43.63501759932925,Q St,,
E,54100,10315,43.63501759932925,Q St,,
E,10319,26021,36.05917717930311,Barnaby Rd,,
E,26021,10319,36.05917717930311,Barnaby Rd,,
E,10326,71769,35.79507716050508,6th St,,
E,71769,10326,35.79507716050508,6th St,,
E,10613,21409,41.083752748170625,Rhode Island Ave,,
E,21409,10613,41.083752748170625,Rhode Island Ave,,
E,10622,95626,39.91385560359852,V St,,
E,95626,10622,39.91385560359852,V St,,
E,10659,138655,54.57693072452959,???,,
E,138655,10659,54.57693072452959,???,,
E,10660,246416,27.595068915070787,???,,
E,246416,10660,27.595068915070787,???,,
E,10672,158256,17.811211989362384,???,,
E,158256,10672,17.811211989362384,???,,
E,10714,10716,31.532657841723378,M St,,
E,10726,10728,21.670630528815426,???,,
E,10728,10726,21.670630528815426,???,,
E,10737,39656,59.872218900617355,???,,
E,39656,10737,59.872218900617355,???,,
E,10737,111344,53.085526053761654,???,,
E,111344,10737,53.085526053761654,???,,
E,10742,10744,98.90943276498751,???,,
E,10744,10742,98.90943276498751,???,,
E,10799,36305,20.103720191827982,Ingomar St,,
E,36305,10799,20.103720191827982,Ingomar St,,
E,10854,245439,33.53831530000445,4th St,,
E,245439,10854,33.53831530000445,4th St,,
E,10873,132250,19.302307424467173,???,,
E,132250,10873,19.302307424467173,???,,
E,10874,10876,47.777376264694766,???,,
E,10876,10874,47.777376264694766,???,,
E,10874,85260,56.659215952593044,Butterworth Pl,,
E,85260,10874,56.659215952593044,Butterworth Pl,,
E,10892,17063,42.109973107284816,???,,
E,17063,10892,42.109973107284816,???,,
E,10930,50080,39.06986731479142,Connecticut Ave,,
E,50080,10930,39.06986731479142,Connecticut Ave,,
E,10974,103836,27.547606365895852,???,,
E,103836,10974,27.547606365895852,???,,
E,10991,34081,19.144152420386156,Varnum St,,
E,34081,10991,19.144152420386156,Varnum St,,
E,10995,10997,66.37824298294858,Nicholson St,,
E,10997,10995,66.37824298294858,Nicholson St,,
E,10998,11000,43.413809368742314,4th St,,
E,10998,38840,33.8490846005118,A St,,
E,38840,10998,33.8490846005118,A St,,
E,11006,175342,43.77699024399235,6th St,,
E,11020,61423,49.328748270430886,???,,
E,61423,11020,49.328748270430886,???,,
E,11026,11028,64.50406089330394,9th St,,
E,11028,11026,64.50406089330394,9th St,,
E,11057,67613,26.994984589051644,Nicholson St,,
E,67613,11057,26.994984589051644,Nicholson St,,
E,11086,171409,21.7427943404734,U St,,
E,171409,11086,21.7427943404734,U St,,
E,11087,11089,42.29735838385354,Hamilton St,,
E,11089,11087,42.29735838385354,Hamilton St,,
E,11087,43773,46.63114146420354,7th St,,
E,43773,11087,46.63114146420354,7th St,,
E,11096,17306,68.09778679779865,New Hampshire Ave,,
E,17306,11096,68.09778679779865,New Hampshire Ave,,
E,11108,31260,44.38911423793875,Peabody St,,
E,31260,11108,44.38911423793875,Peabody St,,
E,11125,70509,54.24612735447914,???,,
E,70509,11125,54.24612735447914,???,,
E,11128,19735,36.754036020854876,Mckinley St,,
E,19735,11128,36.754036020854876,Mckinley St,,
E,11144,160465,38.3220168358783,Clay St,,
E,160465,11144,38.3220168358783,Clay St,,
E,11149,93397,39.94692882843857,A St,,
E,93397,11149,39.94692882843857,A St,,
E,11171,11173,27.09000804137187,6th St,,
E,11193,44341,11.065827016453673,13th St,,
E,44341,11193,11.065827016453673,13th St,,
E,11197,16193,38.29689986906577,???,,
E,16193,11197,38.29689986906577,???,,
E,11197,18151,74.53152265111939,U St,,
E,18151,11197,74.53152265111939,U St,,
E,11204,31295,40.09360263525909,5th St,,
E,31295,11204,40.09360263525909,5th St,,
E,11235,12561,45.025879649488424,C St,,
E,12561,11235,45.025879649488424,C St,,
E,11241,11243,36.688423156658615,???,,
E,11243,11241,36.688423156658615,???,,
E,11241,84165,35.050246553123195,Swann St,,
E,11241,118450,35.53501292420837,???,,
E,118450,11241,35.53501292420837,???,,
E,11244,11246,18.447308121115512,???,,
E,11246,11244,18.447308121115512,???,,
E,11244,44010,18.75842941146078,???,,
E,44010,11244,18.75842941146078,???,,
E,11254,11256,61.72818148323556,???,,
E,11256,11254,61.72818148323556,???,,
E,11254,120056,38.6109953901234,???,,
E,120056,11254,38.6109953901234,???,,
E,11314,11316,11.49692826796593,Sheridan St,,
E,11316,11314,11.49692826796593,Sheridan St,,
E,11314,101409,34.47848432151028,Sheridan St,,
E,101409,11314,34.47848432151028,Sheridan St,,
E,11333,117632,29.784899053344457,5th St,,
E,117632,11333,29.784899053344457,5th St,,
E,11343,56825,55.91665983642409,???,,
E,56825,11343,55.91665983642409,???,,
E,11344,11346,59.417172573844994,E St,,
E,11346,11344,59.417172573844994,E St,,
E,11344,89133,34.61382332128103,E St,,
E,89133,11344,34.61382332128103,E St,,
E,11361,11363,12.616903473052524,Buchanan St,,
E,11363,11361,12.616903473052524,Buchanan St,,
E,11361,76172,51.99255423377613,???,,
E,76172,11361,51.99255423377613,???,,
E,11391,58223,18.638680436023645,???,,
E,58223,11391,18.638680436023645,???,,
E,11407,147059,90.0464498255751,G St,,
E,147059,11407,90.0464498255751,G St,,
E,11409,48052,51.84542188820871,???,,
E,48052,11409,51.84542188820871,???,,
E,11448,133335,17.71730181383761,17th St,,
E,11456,11458,54.540575802298136,Buchanan St,,
E,11458,11456,54.540575802298136,Buchanan St,,
E,11456,175703,41.20500603649422,Buchanan St,,
E,175703,11456,41.20500603649422,Buchanan St,,
E,11456,78923,58.54771467452282,???,,
E,78923,11456,58.54771467452282,???,,
E,11459,122268,65.41626564016718,???,,
E,122268,11459,65.41626564016718,???,,
E,11479,11481,37.230921023906895,Clay St,,
E,11481,11479,37.230921023906895,Clay St,,
E,11510,11512,45.96006644761708,17th St,,
E,11526,68762,77.5266823935581,???,,
E,68762,11526,77.5266823935581,???,,
E,11526,38731,15.086387649553402,13th St,,
E,38731,11526,15.086387649553402,13th St,,
E,11558,139205,49.58323346010443,???,,
E,139205,11558,49.58323346010443,???,,
E,11564,114438,74.68594524738427,Livingston St,,
E,114438,11564,74.68594524738427,Livingston St,,
E,11567,115455,56.87007496615624,???,,
E,115455,11567,56.87007496615624,???,,
E,11577,73962,37.50765389594373,???,,
E,73962,11577,37.50765389594373,???,,
E,11617,79944,24.945190798435917,21st St,,
E,11618,94343,33.507690592457266,Oates St,,
E,94343,11618,33.507690592457266,Oates St,,
E,11623,26415,14.657564894399334,5th St,,
E,26415,11623,14.657564894399334,5th St,,
E,11642,59054,60.03385943755502,???,,
E,59054,11642,60.03385943755502,???,,
E,11655,93274,44.68778305340693,13th St,,
E,93274,11655,44.68778305340693,13th St,,
E,11663,17588,88.62452433160558,Newton St,,
E,17588,11663,88.62452433160558,Newton St,,
E,11663,136743,54.605638706280914,???,,
E,136743,11663,54.605638706280914,???,,
E,11666,106992,55.26806842197859,???,,
E,106992,11666,55.26806842197859,???,,
E,11670,11672,55.57411327249413,???,,
E,11672,11670,55.57411327249413,???,,
E,11673,11675,22.552806885042134,7th St,,
E,11675,11673,22.552806885042134,7th St,,
E,11673,43468,17.202186676418386,7th St,,
E,43468,11673,17.202186676418386,7th St,,
E,11680,26174,34.31278218119484,16th St,,
E,26174,11680,34.31278218119484,16th St,,
